en,fr,it,de,es,ko,kana
TM154s,CT154,MT154,TM154,MT154,기술머신154,わざマシン１５４
TM155s,CT155,MT155,TM155,MT155,기술머신155,わざマシン１５５
TM156s,CT156,MT156,TM156,MT156,기술머신156,わざマシン１５６
TM157s,CT157,MT157,TM157,MT157,기술머신157,わざマシン１５７
TM158s,CT158,MT158,TM158,MT158,기술머신158,わざマシン１５８
TM159s,CT159,MT159,TM159,MT159,기술머신159,わざマシン１５９
TM160s,CT160,MT160,TM160,MT160,기술머신160,わざマシン１６０
TM161s,CT161,MT161,TM161,MT161,기술머신161,わざマシン１６１
TM162s,CT162,MT162,TM162,MT162,기술머신162,わざマシン１６２
TM163s,CT163,MT163,TM163,MT163,기술머신163,わざマシン１６３
TM164s,CT164,MT164,TM164,MT164,기술머신164,わざマシン１６４
TM165s,CT165,MT165,TM165,MT165,기술머신165,わざマシン１６５
TM166s,CT166,MT166,TM166,MT166,기술머신166,わざマシン１６６
TM167s,CT167,MT167,TM167,MT167,기술머신167,わざマシン１６７
TM168s,CT168,MT168,TM168,MT168,기술머신168,わざマシン１６８
TM169s,CT169,MT169,TM169,MT169,기술머신169,わざマシン１６９
TM170s,CT170,MT170,TM170,MT170,기술머신170,わざマシン１７０
TM171s,CT171,MT171,TM171,MT171,기술머신171,わざマシン１７１
TM172s,CT172,MT172,TM172,MT172,기술머신172,わざマシン１７２
TM173s,CT173,MT173,TM173,MT173,기술머신173,わざマシン１７３
TM174s,CT174,MT174,TM174,MT174,기술머신174,わざマシン１７４
TM175s,CT175,MT175,TM175,MT175,기술머신175,わざマシン１７５
TM176s,CT176,MT176,TM176,MT176,기술머신176,わざマシン１７６
TM177s,CT177,MT177,TM177,MT177,기술머신177,わざマシン１７７
TM178s,CT178,MT178,TM178,MT178,기술머신178,わざマシン１７８
TM179s,CT179,MT179,TM179,MT179,기술머신179,わざマシン１７９
TM180s,CT180,MT180,TM180,MT180,기술머신180,わざマシン１８０
TM181s,CT181,MT181,TM181,MT181,기술머신181,わざマシン１８１
TM182s,CT182,MT182,TM182,MT182,기술머신182,わざマシン１８２
TM183s,CT183,MT183,TM183,MT183,기술머신183,わざマシン１８３
TM184s,CT184,MT184,TM184,MT184,기술머신184,わざマシン１８４
TM185s,CT185,MT185,TM185,MT185,기술머신185,わざマシン１８５
TM186s,CT186,MT186,TM186,MT186,기술머신186,わざマシン１８６
TM187s,CT187,MT187,TM187,MT187,기술머신187,わざマシン１８７
TM188s,CT188,MT188,TM188,MT188,기술머신188,わざマシン１８８
TM189s,CT189,MT189,TM189,MT189,기술머신189,わざマシン１８９
TM190s,CT190,MT190,TM190,MT190,기술머신190,わざマシン１９０
TM191s,CT191,MT191,TM191,MT191,기술머신191,わざマシン１９１
TM192s,CT192,MT192,TM192,MT192,기술머신192,わざマシン１９２
TM193s,CT193,MT193,TM193,MT193,기술머신193,わざマシン１９３
TM194s,CT194,MT194,TM194,MT194,기술머신194,わざマシン１９４
TM195s,CT195,MT195,TM195,MT195,기술머신195,わざマシン１９５
TM196s,CT196,MT196,TM196,MT196,기술머신196,わざマシン１９６
TM197s,CT197,MT197,TM197,MT197,기술머신197,わざマシン１９７
TM198s,CT198,MT198,TM198,MT198,기술머신198,わざマシン１９８
TM199s,CT199,MT199,TM199,MT199,기술머신199,わざマシン１９９
TM200s,CT200,MT200,TM200,MT200,기술머신200,わざマシン２００
TM201s,CT201,MT201,TM201,MT201,기술머신201,わざマシン２０１
TM202s,CT202,MT202,TM202,MT202,기술머신202,わざマシン２０２
TM203s,CT203,MT203,TM203,MT203,기술머신203,わざマシン２０３
TM204s,CT204,MT204,TM204,MT204,기술머신204,わざマシン２０４
TM205s,CT205,MT205,TM205,MT205,기술머신205,わざマシン２０５
TM206s,CT206,MT206,TM206,MT206,기술머신206,わざマシン２０６
TM207s,CT207,MT207,TM207,MT207,기술머신207,わざマシン２０７
TM208s,CT208,MT208,TM208,MT208,기술머신208,わざマシン２０８
TM209s,CT209,MT209,TM209,MT209,기술머신209,わざマシン２０９
TM210s,CT210,MT210,TM210,MT210,기술머신210,わざマシン２１０
TM211s,CT211,MT211,TM211,MT211,기술머신211,わざマシン２１１
TM212s,CT212,MT212,TM212,MT212,기술머신212,わざマシン２１２
TM213s,CT213,MT213,TM213,MT213,기술머신213,わざマシン２１３
TM214s,CT214,MT214,TM214,MT214,기술머신214,わざマシン２１４
TM215s,CT215,MT215,TM215,MT215,기술머신215,わざマシン２１５
TM216s,CT216,MT216,TM216,MT216,기술머신216,わざマシン２１６
TM217s,CT217,MT217,TM217,MT217,기술머신217,わざマシン２１７
TM218s,CT218,MT218,TM218,MT218,기술머신218,わざマシン２１８
TM219s,CT219,MT219,TM219,MT219,기술머신219,わざマシン２１９
TM220s,CT220,MT220,TM220,MT220,기술머신220,わざマシン２２０
TM221s,CT221,MT221,TM221,MT221,기술머신221,わざマシン２２１
TM222s,CT222,MT222,TM222,MT222,기술머신222,わざマシン２２２
TM223s,CT223,MT223,TM223,MT223,기술머신223,わざマシン２２３
TM224s,CT224,MT224,TM224,MT224,기술머신224,わざマシン２２４
TM225s,CT225,MT225,TM225,MT225,기술머신225,わざマシン２２５
TM226s,CT226,MT226,TM226,MT226,기술머신226,わざマシン２２６
TM227s,CT227,MT227,TM227,MT227,기술머신227,わざマシン２２７
TM228s,CT228,MT228,TM228,MT228,기술머신228,わざマシン２２８
TM229s,CT229,MT229,TM229,MT229,기술머신229,わざマシン２２９
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
Picnic Set,Set de Pique-Nique,Set da picnic,Picknick-Set,Kit de Pícnic,피크닉세트,ピクニックセット
,,,,,,
Academy Bottle,Gourde de l’Académie,Borraccia accademia,Akademie-Flasche,Termo Academia,스쿨 보틀,スクールボトル
Academy Bottle,Gourde de l’Académie,Borraccia accademia,Akademie-Flasche,Termo Academia,스쿨 보틀,スクールボトル
Polka-Dot Bottle,Gourde à Pois,Borraccia a pois,Punkte-Flasche,Termo Lunares,물방울 보틀,みずたまボトル
Striped Bottle,Gourde à Rayures,Borraccia a righe,Streifen-Flasche,Termo Rayas,줄무늬 보틀,ストライプボトル
Diamond Bottle,Gourde à Losanges,Borraccia a rombi,Rauten-Flasche,Termo Rombos,다이아 보틀,ダイヤボトル
Academy Cup,Tasse de l’Académie,Tazza accademia,Akademie-Tasse,Taza Academia,스쿨 컵,スクールカップ
Academy Cup,Tasse de l’Académie,Tazza accademia,Akademie-Tasse,Taza Academia,스쿨 컵,スクールカップ
Striped Cup,Tasse à Rayures Jaunes,Tazza a righe verticali,Längsstreifen-Tasse,Taza Raya Vertical,세로 줄무늬 컵,たてストライプカップ
Polka-Dot Cup,Tasse à Pois,Tazza a pois,Punkte-Tasse,Taza Lunares,물방울 컵,みずたまカップ
Flower Pattern Cup,Tasse à Fleurs,Tazza a fiori,Blümchen-Tasse,Taza Flores,플라워 컵,フラワーカップ
Academy Tablecloth,Nappe de l’Académie,Tovaglia accademia,Akademie-Tischtuch,Mantel Academia,스쿨 테이블보,スクールクロス
Academy Tablecloth,Nappe de l’Académie,Tovaglia accademia,Akademie-Tischtuch,Mantel Academia,스쿨 테이블보,スクールクロス
Whimsical Tablecloth,Nappe Fantaisie,Tovaglia carina,Zauber-Tischtuch,Mantel Cuco,팬시 테이블보,ファンシークロス
Leafy Tablecloth,Nappe Verdoyante,Tovaglia natura,Natur-Tischtuch,Mantel Naturaleza,네이처 테이블보,ネイチャークロス
Spooky Tablecloth,Nappe Hantée,Tovaglia dispetto,Groll-Tischtuch,Mantel Espectral,원망 테이블보,うらめしクロス
,,,,,,
Academy Ball,Ballon de l’Académie,Palla accademia,Akademie-Ball,Pelota Academia,스쿨볼,スクールボール
Academy Ball,Ballon de l’Académie,Palla accademia,Akademie-Ball,Pelota Academia,스쿨볼,スクールボール
Marill Ball,Ballon Marill,Palla Marill,Marill-Ball,Pelota Marill,마릴볼,マリルボール
Yarn Ball,Pelote de Laine,Palla gomitolo,Woll-Ball,Pelota Ovillo,털실볼,けいとボール
Cyber Ball,Ballon Gaming,Palla gaming,Cyber-Ball,Pelota Cibernética,게이밍볼,ゲーミングボール
Gold Pick,Pique Dorée,Stecchino oro,Gold-Pikser,Palillo Dorado,골드 픽,ゴールドピック
Silver Pick,Pique Argentée,Stecchino argento,Silber-Pikser,Palillo Plateado,실버 픽,シルバーピック
Red-Flag Pick,Pique à Fanion Rouge,Bandierina rossa,Rotfahnen-Pikser,Palillo Bandera Roja,빨강 깃발 픽,あかいはたピック
Blue-Flag Pick,Pique à Fanion Bleu,Bandierina blu,Blaufahnen-Pikser,Palillo Bandera Azul,파랑 깃발 픽,あおいはたピック
Pika-Pika Pick,Pique Pikapika,Stecchino Pikachu,Pikapika-Pikser,Palillo Pikachu,피카피카 픽,ピカピカピック
Winking Pika Pick,Pique à Chu Fripon,Stecchino pikapika,Zwinker-Pika-Pikser,Palillo Pikaguiño,윙크피카 픽,パチピカピック
Vee-Vee Pick,Pique Volivoli,Stecchino Eevee,Volivoli-Pikser,Palillo Eevee,브이브이 픽,ブイブイピック
Smiling Vee Pick,Pique Évo Rit,Stecchino veevee,Kicher-Voli-Pikser,Palillo Eevee Feliz,방긋브이 픽,ニコブイピック
Blue Poké Ball Pick,Pique à Ball Bleue,Stecchino Ball blu,Blauball-Pikser,Palillo Ball Azul,파랑 볼 픽,あおボールピック
,,,,,,
Auspicious Armor,Armure de la Fortune,Armatura fausta,Glorienrüstung,Armadura Auspiciosa,축복받은갑옷,イワイノヨロイ
Leader’s Crest,Emblème du Général,Simbolo del capo,Anführersymbol,Distintivo de Líder,대장의징표,かしらのしるし
,,,,,,
,,,,,,
Pink Bottle,Gourde Rose,Borraccia rosa,Pinke Flasche,Termo Rosa,핑크 보틀,ピンクボトル
Blue Bottle,Gourde Bleue,Borraccia celeste,Blaue Flasche,Termo Azul,블루 보틀,ブルーボトル
Yellow Bottle,Gourde Jaune,Borraccia gialla,Gelbe Flasche,Termo Amarillo,옐로 보틀,イエローボトル
Steel Bottle (R),Gourde Inox (Rouge),Borraccia inox R,Edelstahlflasche (R),Termo Metal Rojo,R 스테인리스 보틀,Rステンレスボトル
Steel Bottle (Y),Gourde Inox (Jaune),Borraccia inox G,Edelstahlflasche (G),Termo Metal Amarillo,Y 스테인리스 보틀,Yステンレスボトル
Steel Bottle (B),Gourde Inox (Bleu),Borraccia inox B,Edelstahlflasche (B),Termo Metal Azul,B 스테인리스 보틀,Bステンレスボトル
Silver Bottle,Gourde Titane (Argent),Borraccia argento,Silber-Titanflasche,Termo Plateado,실버 티탄 보틀,シルバーチタンボトル
Barred Cup,Tasse à Rayures Bleues,Tazza a righe orizzontali,Querstreifen-Tasse,Taza Raya Horizontal,가로 줄무늬 컵,よこストライプカップ
Diamond Pattern Cup,Tasse à Losanges,Tazza a rombi,Rauten-Tasse,Taza Rombos,다이아 컵,ダイヤカップ
Fire Pattern Cup,Tasse à Flammes,Tazza con fiamme,Flammen-Tasse,Taza Llamas,파이어 컵,ファイヤーカップ
Pink Cup,Tasse Rose,Tazza rosa,Pinke Tasse,Taza Rosa,핑크 컵,ピンクカップ
Blue Cup,Tasse Bleue,Tazza celeste,Blaue Tasse,Taza Azul,블루 컵,ブルーカップ
Yellow Cup,Tasse Jaune,Tazza gialla,Gelbe Tasse,Taza Amarilla,옐로 컵,イエローカップ
Pikachu Cup,Tasse Pikachu,Tazza Pikachu,Pikachu-Tasse,Taza Pikachu,피카츄 컵,ピカチュウカップ
Eevee Cup,Tasse Évoli,Tazza Eevee,Evoli-Tasse,Taza Eevee,이브이 컵,イーブイカップ
Slowpoke Cup,Tasse Ramoloss,Tazza Slowpoke,Flegmon-Tasse,Taza Slowpoke,야돈 컵,ヤドンカップ
Silver Cup,Tasse Titane (Argent),Tazza argento,Silber-Titantasse,Taza Plateada,실버 티탄 컵,シルバーチタンカップ
Exercise Ball,Ballon d’Exercice,Palla fitness,Gymnastik-Ball,Pelota Pilates,밸런스볼,バランスボール
Plaid Tablecloth (Y),Nappe Tartan Jaune,Tovaglia a quadri gialla,Gelbkaro-Tischtuch,Mantel Cuadros Ámbar,옐로 체크 테이블보,きいろチェッククロス
Plaid Tablecloth (B),Nappe Tartan Bleue,Tovaglia a quadri viola,Blaukaro-Tischtuch,Mantel Cuadros Azul,블루 체크 테이블보,あおチェッククロス
Plaid Tablecloth (R),Nappe Tartan Rouge,Tovaglia a quadri rossa,Rotkaro-Tischtuch,Mantel Cuadros Rojo,레드 체크 테이블보,あかチェッククロス
B&W Grass Tablecloth,Nappe Hautes Herbes,Tovaglia erba alta,Retro-Gras-Tischtuch,Mantel Hierba Alta,풀숲 흑백 테이블보,くさむらモノクロス
Battle Tablecloth,Nappe Combat Pokémon,Tovaglia sfida,Action-Tischtuch,Mantel Combate,배틀 테이블보,しょうぶクロス
Monstrous Tablecloth,Nappe Kaiju,Tovaglia mostruosa,Ungeheuer-Tischtuch,Mantel Monstruoso,괴수 테이블보,かいじゅうクロス
Striped Tablecloth,Nappe à Rayures,Tovaglia a righe,Streifen-Tischtuch,Mantel Rayas,줄무늬 테이블보,ストライプクロス
Diamond Tablecloth,Nappe à Losanges,Tovaglia a rombi,Rauten-Tischtuch,Mantel Rombos,다이아 테이블보,ダイヤクロス
Polka-Dot Tablecloth,Nappe à Pois,Tovaglia a pois,Punkte-Tischtuch,Mantel Lunares,물방울 테이블보,みずたまクロス
Lilac Tablecloth,Nappe Mauve,Tovaglia lilla,Violettes Tischtuch,Mantel Malva,퍼플 테이블보,パープルクロス
Mint Tablecloth,Nappe Menthe,Tovaglia menta,Türkises Tischtuch,Mantel Menta,민트 테이블보,ミントクロス
Peach Tablecloth,Nappe Beige,Tovaglia pesca,Beiges Tischtuch,Mantel Beis,베이지 테이블보,ベージュクロス
Yellow Tablecloth,Nappe Jaune,Tovaglia gialla,Gelbes Tischtuch,Mantel Amarillo,옐로 테이블보,イエロークロス
Blue Tablecloth,Nappe Bleue,Tovaglia blu,Blaues Tischtuch,Mantel Azul,블루 테이블보,ブルークロス
Pink Tablecloth,Nappe Rose,Tovaglia rosa,Pinkes Tischtuch,Mantel Rosa,핑크 테이블보,ピンククロス
Gold Bottle,Gourde Titane (Or),Borraccia oro,Gold-Titanflasche,Termo Dorado,골드 티탄 보틀,ゴールドチタンボトル
Bronze Bottle,Gourde Titane (Bronze),Borraccia bronzo,Bronze-Titanflasche,Termo Bronceado,브론즈 티탄 보틀,ブロンズチタンボトル
Gold Cup,Tasse Titane (Or),Tazza oro,Gold-Titantasse,Taza Dorada,골드 티탄 컵,ゴールドチタンカップ
Bronze Cup,Tasse Titane (Bronze),Tazza bronzo,Bronze-Titantasse,Taza Bronceada,브론즈 티탄 컵,ブロンズチタンカップ
Green Poké Ball Pick,Pique à Ball Verte,Stecchino Ball verde,Grünball-Pikser,Palillo Ball Verde,초록 볼 픽,みどりボールピック
Red Poké Ball Pick,Pique à Ball Rouge,Stecchino Ball rosso,Rotball-Pikser,Palillo Ball Roja,빨강 볼 픽,あかボールピック
Party Sparkler Pick,Pique Feu d’Artifice,Stecchino scintille,Wunderkerzen-Pikser,Palillo Bengala,축하 폭죽 픽,おいわいはなびピック
Heroic Sword Pick,Pique Épée du Héros,Stecchino spadone,Heldenschwert-Pikser,Palillo Heroico,용사의 검 픽,ゆうしゃのけんピック
Magical Star Pick,Pique Étoile Magique,Stecchino magistella,Zauberstern-Pikser,Palillo Estrella,매지컬 스타 픽,マジカルスターピック
Magical Heart Pick,Pique Cœur Magique,Stecchino magicuore,Zauberherz-Pikser,Palillo Corazón,매지컬 하트 픽,マジカルハートピック
Parasol Pick,Pique Parasol,Ombrellino,Schirmchen-Pikser,Palillo Sombrilla,파라솔 픽,パラソルピック
Blue-Sky Flower Pick,Pique Fleur d’Azur,Stecchino fiore blu,Mittagsblumen-Pikser,Palillo Flor Azul,푸른하늘 꽃 픽,あおぞらおはなピック
Sunset Flower Pick,Pique Fleur du Ponant,Stecchino fiore arancio,Abendblumen-Pikser,Palillo Flor Naranja,저녁노을 꽃 픽,ゆうやけおはなピック
Sunrise Flower Pick,Pique Fleur du Levant,Stecchino fiore rosso,Morgenblumen-Pikser,Palillo Flor Rosa,아침노을 꽃 픽,あさやけおはなピック
Blue Dish,Assiette Bleue,Piatto celeste,Blauer Teller,Plato Azul,블루 플레이트,ブループレート
Green Dish,Assiette Verte,Piatto verde,Grüner Teller,Plato Verde,그린 플레이트,グリーンプレート
Orange Dish,Assiette Orange,Piatto arancione,Oranger Teller,Plato Naranja,오렌지 플레이트,オレンジプレート
Red Dish,Assiette Rouge,Piatto rosso,Roter Teller,Plato Rojo,레드 플레이트,レッドプレート
White Dish,Assiette Blanche,Piatto bianco,Weißer Teller,Plato Blanco,화이트 플레이트,ホワイトプレート
Yellow Dish,Assiette Jaune,Piatto giallo,Gelber Teller,Plato Amarillo,옐로 플레이트,イエロープレート
Fairy Feather,Plume Enchantée,Piuma fatata,Feendaune,Pluma Feérica,요정의깃털,ようせいのハネ
Syrupy Apple,Pomme Nectar,Sciroppomo,Saftiger Apfel,Manzana Melosa,꿀맛사과,みついりりんご
Unremarkable Teacup,Bol Médiocre,Tazza dozzinale,Simple Teeschale,Cuenco Mediocre,범작찻잔,ボンサクのちゃわん
Masterpiece Teacup,Bol Exceptionnel,Tazza eccezionale,Edle Teeschale,Cuenco Exquisito,걸작찻잔,ケッサクのちゃわん
Teal Mask,Masque Turquoise,Maschera Turchese,Türkisgrüne Maske,Máscara Turquesa,벽록의가면,みどりのめん
Cornerstone Mask,Masque de la Pierre,Maschera Fondamenta,Fundamentmaske,Máscara Cimiento,주춧돌의가면,いしずえのめん
Wellspring Mask,Masque du Puits,Maschera Pozzo,Brunnenmaske,Máscara Fuente,우물의가면,いどのめん
Hearthflame Mask,Masque du Fourneau,Maschera Focolare,Ofenmaske,Máscara Horno,화덕의가면,かまどのめん
Teal Style Card,Carte Élégance Verte,Tessera chic verde,Grüne Style-Karte,Tarjeta Chic Verde,멋쟁이카드 그린,おしゃれカードみどり
Crystal Cluster,Morceau de Cristal,Pezzo di cristallo,Kristallfragment,Fragmento de Cristal,결정조각,けっしょうのかけら
Health Mochi,Mochi Santé,Mochi della salute,Heil-Mochi,Mochi Vigor,체력떡,たいりょくのもち
Muscle Mochi,Mochi Force,Mochi della potenza,Kraft-Mochi,Mochi Músculo,근력떡,きんりょくのもち
Resist Mochi,Mochi Armure,Mochi della tutela,Abwehr-Mochi,Mochi Aguante,저항력떡,ていこうのもち
Genius Mochi,Mochi Esprit,Mochi dell’ingegno,Genie-Mochi,Mochi Intelecto,지력떡,ちりょくのもち
Clever Mochi,Mochi Mental,Mochi dell’intuito,Esprit-Mochi,Mochi Mente,정신력떡,せいしんのもち
Swift Mochi,Mochi Sprint,Mochi della reazione,Flink-Mochi,Mochi Ímpetu,순발력떡,しゅんぱつのもち
Simple Chairs,Sièges Simples,Sedie semplici,Standard-Stühle,Sillas Simples,심플 체어,シンプルチェア
Academy Chairs,Sièges de l’Académie,Sedie accademia,Akademie-Stühle,Sillas Academia,스쿨 체어,スクールチェア
Academy Chairs,Sièges de l’Académie,Sedie accademia,Akademie-Stühle,Sillas Academia,스쿨 체어,スクールチェア
Whimsical Chairs,Sièges Fantaisie,Sedie carine,Zauber-Stühle,Sillas Cucas,팬시 체어,ファンシーチェア
Leafy Chairs,Sièges Verdoyants,Sedie natura,Natur-Stühle,Sillas Naturaleza,네이처 체어,ネイチャーチェア
Spooky Chairs,Sièges Hantés,Sedie dispetto,Groll-Stühle,Sillas Espectrales,원망 체어,うらめしチェア
Plaid Chairs (Y),Sièges Tartan Jaunes,Sedie a quadri gialle,Gelbkaro-Stühle,Sillas Cuadros Ámbares,옐로 체크 체어,きいろチェックチェア
Plaid Chairs (B),Sièges Tartan Bleus,Sedie a quadri viola,Blaukaro-Stühle,Sillas Cuadros Azules,블루 체크 체어,あおチェックチェア
Plaid Chairs (R),Sièges Tartan Rouges,Sedie a quadri rosse,Rotkaro-Stühle,Sillas Cuadros Rojas,레드 체크 체어,あかチェックチェア
B&W Grass Chairs,Sièges Hautes Herbes,Sedie erba alta,Retro-Gras-Stühle,Sillas Hierba Alta,풀숲 체어,くさむらチェア
Battle Chairs,Sièges Combat Pokémon,Sedie sfida,Action-Stühle,Sillas Combate,배틀 체어,しょうぶチェア
